"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA25LA127","ACC","199758","2025-02-22T16:45:00Z","Mayo","Maryland","United States",,"N781FM","17274448","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"38.892229999999998","-76.504779999999997","CESSNA","172P","AIR",,,"false","1",,,"INST","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199758/pdf"
"WPR25LA103","ACC","199746","2025-02-21T11:33:00Z","Pendleton","Oregon","United States",,"N265PA","178650100U","false","Aviation","DirectorBrief","2025-05-09T04:00:00Z","2025-05-09T18:00:00Z","None","0","0","0","0",,"The unmanned aircraft system’s failure to maintain clearance from an obstacle, which resulted in a loss of control and impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Ground equipment - Effect on operation",,"45.701787000000003","-118.86429","AMAZON.COM SERVICES LLC","MK30","UNMANNED","PDT","EASTERN OREGON RGNL AT PENDLETON","false","6","ELEC",,"FLTS","091","Substantial","VMC","AMAZON.COM SERVICES LLC","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199746","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199746/pdf"
"ANC25LA019","ACC","199729","2025-02-20T17:42:00Z","Wasilla","Alaska","United States",,"N2447J","18-7909125","false","Aviation","",,,"None","0","0","0","0",,,,,"61.4895","-149.60365999999999","PIPER","PA-18-150","AIR","77AK","Tidewater Airport","false","1",,,"PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199729/pdf"
"WPR25FA100","ACC","199728","2025-02-20T17:40:00Z","Ririe","Idaho","United States",,"N118LG","65107","false","Aviation","",,,"Fatal","1","1","0","2",,,,,"43.571959999999997","-111.73587000000001","BELL HELICOPTER TEXTRON CANADA","505","HELI",,,"false","1",,,"PERS","091","Substantial","VMC",,"Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199728/pdf"
"WPR25LA105","ACC","199748","2025-02-20T15:45:00Z","Cottonwood","Arizona","United States",,"N726ER","172S13029","false","Aviation","",,,"None","0","0","0","0",,,,,"34.730055999999998","-112.03513","TEXTRON AVIATION INC","172S","AIR","P52",,"false","1",,"NSCH","INST","091","Substantial",,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199748/pdf"
"ERA25LA123","ACC","199743","2025-02-20T14:00:00Z","Argyle","New York","United States",,"N1609Y","17249309","false","Aviation","",,,"None","0","0","0","0","0",,,,"43.251269000000001","-73.471795","CESSNA","172C","AIR","1C3","Argyle Airport","false","1",,,"PERS","091","Substantial",,,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199743/pdf"
"WPR25LA104","ACC","199747","2025-02-20T14:00:00Z","Waterville","Washington","United States",,"N7792A","32689","false","Aviation","DirectorBrief","2025-05-09T04:00:00Z","2025-05-09T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Environmental issues - Physical environment - Object/animal/substance - Snow/ice - Effect on operation",,"47.656004000000003","-120.05646","CESSNA","180A","AIR","2S5","WATERVILLE","false","1","REC",,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199747","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199747/pdf"
"CEN25LA101","ACC","199749","2025-02-20T12:30:00Z","Farlinville","Kansas","United States",,"N30413","17701240","false","Aviation","DirectorBrief","2025-05-09T04:00:00Z","2025-05-09T18:00:00Z","None","0","0","0","0","0","A loss of engine power that resulted from fuel contamination when it was treated with a 70% isopropyl alcohol solution (antiseptic) that contained water. Contributing to the accident were vague fuel treatment instructions provided by the operator.","Aircraft - Aircraft systems - Fuel system - (general) - Incorrect service/maintenance, Organizational issues - Support/oversight/monitoring - Documentation/record keeping - Operation records - Operator, Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition",,"38.253473","-94.790030000000002","CESSNA","177A","AIR",,,"false","1","REC",,"AOBV","091","Substantial","VMC","EAGLE SKY PATROL INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199749","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199749/pdf"
"ANC25LA020","ACC","199751","2025-02-20T12:10:00Z","Kapolei","Hawaii","United States",,"N19867","17260818","false","Aviation","",,,"Minor","0","0","2","2",,,,,"21.310300000000002","-158.07130000000001","CESSNA","172M","AIR","JRF",,"false","1",,,"INST","091","Substantial","VMC","PACIFIC FLIGHT ACADEMY LLC","Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199751/pdf"
"WPR25FA097","ACC","199723","2025-02-19T09:28:00Z","Marana","Arizona","United States",,"N3602M, N463ER","941-320-781, 172S11597","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"32.409567000000003","-111.21680000000001","LANCAIR, CESSNA","360, 172","AIR, AIR","AVQ","MARANA RGNL","true, false","1, 1",,,"PERS, INST","091, 091","Destroyed, Minor","VMC","BIRD ACQUISITION LLC","Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199723/pdf"
"CEN25LA121","ACC","199858","2025-02-18T17:30:00Z","Greenville","Mississippi","United States",,"N7486S","15070358","false","Aviation","",,,"None","0","0","0","0",,,,,"33.39002","-91.041842000000003","CESSNA","150J","AIR","GLH",,"false","1",,,"INST","091","Substantial",,"GARAGE DOORS OF GREENVILLE LLC","Emergency Descent","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199858/pdf"
"WPR25LA098","ACC","199724","2025-02-18T16:46:00Z","Oxnard","California","United States",,"N3901L","17254070","false","Aviation","DirectorBrief","2025-05-09T04:00:00Z","2025-05-09T18:00:00Z","None","0","0","0","0",,"The student pilot’s failure to maintain directional control during landing roll.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",,"34.200806999999998","-119.20722000000001","CESSNA","172","AIR","OXR","Oxnard Airport","false","1","REC",,"INST","091","Substantial","VMC","SAN FERNANDO AVITIOIN LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199724","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199724/pdf"
"CEN25LA096","ACC","199710","2025-02-17T23:15:00Z","Gladewater","Texas","United States",,"N26071","AA5A0413","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"32.529572999999999","-94.972114000000005","GRUMMAN AMERICAN AVN. CORP.","AA-5A","AIR","07F",,"false","1",,,"PERS","091","Substantial","VMC",,"Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199710/pdf"
"ERA25LA129","ACC","199768","2025-02-17T16:03:00Z","Philadelphia","Pennsylvania","United States",,"N405TJ","0405","false","Aviation","",,,"None","0","0","0","0","0",,,,"39.933332999999998","-75.150000000000006","EUROCOPTER DEUTSCHLAND GMBH","EC135T2","HELI","9PA8",,"false","2",,"NSCH","OWRK","135","Substantial","VMC","AIR METHODS LLC","Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199768/pdf"
"CEN25LA100","ACC","199714","2025-02-17T15:30:00Z","Breckenridge","Texas","United States",,"N597JC","18053054","false","Aviation","DirectorBrief","2025-03-20T04:00:00Z","2025-03-20T18:00:00Z","None","0","0","0","0","0","The mechanic’s failure to properly install the throttle cable hardware resulting in a separation of the cable and loss of engine throttle control.","Personnel issues - Action/decision - Action - Forgotten action/omission - Maintenance personnel, Aircraft - Aircraft power plant - Engine controls - Power lever - Incorrect service/maintenance",,"32.740000000000002","-98.891000000000005","CESSNA","180","AIR","BKD",,"false","1","REC",,"PERS","091","Destroyed","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199714","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199714/pdf"
"WPR25LA095","ACC","199721","2025-02-17T13:20:00Z","Geyserville","California","United States",,"N14QK","10003","false","Aviation","DirectorBrief","2025-05-12T04:00:00Z","2025-05-12T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to secure the coolant cap during the preflight inspection, which resulted in a total loss of engine power due to overheating and a subsequent forced landing.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng liquid cooling - Incorrect service/maintenance, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng liquid cooling - Malfunction",,"38.71781","-122.88706000000001","QUICKSILVER AERONAUTICS LLC","L-S2S","AIR",,,"false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199721","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199721/pdf"
"CEN25LA099","ACC","199713","2025-02-16T23:47:00Z","Pearland","Texas","United States",,"N2913E","17271371","false","Aviation","DirectorBrief","2025-05-29T04:00:00Z","2025-05-29T18:00:00Z","None","0","0","0","0","0","The pilot’s poor flight planning and decision making, which resulted in a loss of engine power due to fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"29.526244999999999","-95.246001000000007","CESSNA","172N","AIR","LVJ","Pearland Regional Airport","false","1","REC",,"PERS","091","Substantial","VMC","FLYING TIGERS FLIGHT SCHOOL LTD","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199713","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199713/pdf"
"WPR25LA094","ACC","199720","2025-02-16T15:45:00Z","Flagstaff","Arizona","United States",,"N105DF","21064999","false","Aviation","",,,"None","0","0","0","0","0",,,,"35.162368999999998","-111.72794","CESSNA","T210R","AIR",,,"false","1",,,"POSI","091","Substantial","VMC","Douglas Friesen","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199720/pdf"
"WPR25LA096","ACC","199722","2025-02-16T14:15:00Z","Minersville","Utah","United States",,"N151GW","15070186","false","Aviation","",,,"None","0","0","0","0",,,,,"38.219999999999999","-112.98999999999999","CESSNA","150J","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199722/pdf"
"CEN25LA097","ACC","199711","2025-02-16T13:39:00Z","Laredo","Texas","United States",,"N747HS","21356","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"27.558406000000002","-99.462778","DOUGLAS","A-20G","AIR","LRD","Laredo International Airport","false","2",,,"ASHO","091","Substantial","VMC","Air Legends Foundation","Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199711/pdf"
"CEN25LA098","ACC","199712","2025-02-16T09:35:00Z","Cookville","Missouri","United States",,"N6100N","0216FF","false","Aviation","DirectorBrief","2025-05-09T04:00:00Z","2025-05-09T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain adequate clearance from a tree during the low altitude operation.","Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on equipment, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained",,"37.660055","-92.213164000000006","MD HELICOPTERS INC","369FF","HELI","TBN","WAYNESVILLE-ST ROBERT RGNL FORNEY FLD","false","1","TS",,"OWRK","PUBU","Substantial","VMC","USDA APHIS WS ATOC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199712","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199712/pdf"
"ERA25FA120","ACC","199706","2025-02-16T00:00:00Z","Covington","Georgia","United States",,"N1423J","423","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"33.633727999999998","-83.842375000000004","ROCKWELL","112","AIR","CVC","Covington Municipal","false","1",,,"PERS","091","Destroyed","IMC",,"Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199706/pdf"
"ERA25LA133","ACC","199792","2025-02-15T15:30:00Z","Culpepper","Virginia","United States",,"N373AM","C0379","false","Aviation","",,,"None","0","0","0","0","0",,,,"38.531039","-77.855456000000004","DIAMOND AIRCRAFT IND INC","DA20-C1","AIR","CJR","CULPEPER RGNL","false","1",,,"INST","091","Substantial","VMC","KA HOLDINGS LLC","Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199792/pdf"
"ERA25LA121","ACC","199708","2025-02-15T09:35:00Z","Syracuse","New York","United States",,"N1178F","17254773","false","Aviation","",,,"None","0","0","0","0",,,,,"43","-76","CESSNA","172G","AIR","SYR","SYRACUSE HANCOCK INTL","false","1",,,"INST","091","Substantial","VMC",,"Taxi","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199708/pdf"
"ERA25FA119","ACC","199705","2025-02-14T19:40:00Z","Pierson","Florida","United States",,"N40EA","20800065","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"29.268160999999999","-81.350455999999994","CESSNA","208","AIR","None",,"false","1",,"NSCH","POSI","091","Substantial","Unknown","Skydive Palatka","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199705/pdf"
"WPR25LA093","ACC","199715","2025-02-13T11:50:00Z","Moab","Utah","United States",,"N3WL","9505","false","Aviation","DirectorBrief","2025-05-09T04:00:00Z","2025-05-09T18:00:00Z","None","0","0","0","0","0","The inflight collision with debris during takeoff.","Aircraft - Aircraft propeller/rotor - Main rotor system - Main rotor blade system - Damaged/degraded, Environmental issues - Physical environment - Object/animal/substance - Debris/dirt/foreign object - Effect on operation",,"38.759068999999997","-109.74571","AIRBUS HELICOPTERS","EC 130 T2","HELI","CNY","Canyonlands Regional Airport","false","1","TS",,"UNK","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199715","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199715/pdf"
"DCA25LA126","ACC","199703","2025-02-13T05:00:00Z","San Francisco","California","United States",,"N939WN",,"false","Aviation","",,,"Serious","0","1","0","1",,,,,,,"BOEING","737-7H4",,,,"false",,,"SCHD",,"121",,,"SOUTHWEST AIRLINES CO","Enroute","In work",,,"",""
"ERA25LA115","ACC","199683","2025-02-11T12:10:00Z","Hampton","New Hampshire","United States",,"N77989","3716","false","Aviation","",,,"None","0","0","0","0","0",,,,"42.956899","-70.830757000000006","LUSCOMBE","8A","AIR","7B3","HAMPTON AIRFIELD","false","1",,,"PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199683/pdf"
"ERA25LA116","ACC","199685","2025-02-11T07:35:00Z","Asheboro","North Carolina","United States",,"N769DM","08SP24","false","Aviation","",,,"None","0","0","0","0","0",,,,"35.655695000000001","-79.894193000000001","Mackey Property Holdings LLC","Sparker","AIR","HBI","ASHEBORO RGNL","true","1",,,"PERS","091","Unknown","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199685/pdf"
"WPR25FA090","ACC","199682","2025-02-10T15:55:00Z","Skull Valley","Utah","United States",,"N9324S","MC-345","false","Aviation","",,,"None","0","0","0","0",,,,,"40.749277999999997","-112.66943000000001","BEECH","B24R","AIR",,,"false","1",,,"INST","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199682/pdf"
