"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"MIA08FA115","ACC","68186","2008-06-07T00:39:00Z","Cedar Key","Florida","United States",,"N206GG","T20608495","false","Aviation","DirectorBrief","2010-05-28T04:00:00Z","2010-02-26T16:18:00Z","Fatal","3","0","0","3","0","The pilot’s failure to maintain clearance from the water during a dark night approach to a coastal airport.","Personnel issues - Psychological - Perception/orientation/illusion - Perception - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on operation",,"29.116945000000001","-83.091391999999999","CESSNA","T206H","AIR","CDK","George T Lewis","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=68186","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68186/pdf"
"ANC08FA072","ACC","68197","2008-06-06T19:10:00Z","Quinhagak","Alaska","United States",,"N897SP","54-2355","false","Aviation","DirectorBrief","2009-04-15T04:00:00Z",,"Fatal","1","0","0","1","0","The pilot's failure to maintain adequate airspeed while maneuvering at a low altitude in high winds, resulting in an aerodynamic stall and uncontrolled descent to the ground. Contributing to the accident were the high winds.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - High wind - Not specified",,"59.468055","-161.784729","PIPER","PA-18","AIR",,,"false","1","REC",,"PERS","091","Destroyed","VMC","Shaun A. Lunt","Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68197/pdf"
"NYC08LA207","ACC","68183","2008-06-06T17:45:00Z","Pawtucket","Rhode Island","United States",,"N27199, N7660Y","E-2321, 30-738","false","Aviation","DirectorBrief","2010-03-03T05:00:00Z","2009-11-13T19:43:00Z","Minor","0","0","1","1","0","Both pilots' failure to see and avoid the other airplane. Contributing to the accident was the air traffic controllers failure to notify either pilot of the potential conflict.","Personnel issues - Action/decision - Action - Lack of action - ATC personnel, Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot of other aircraft, Personnel issues - Task performance - Communication (personnel) - Lack of communication - ATC personnel, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - (general) - Effect on operation",,"41.921390000000002","-71.495834000000002","BEECH, PIPER","A36, PA-30","AIR, AIR","SFZ","North Central Airport","false, false","1, 2","REC, REC",,"PERS, PERS","091, 091","Substantial, Substantial","IMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=68183","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68183/pdf"
"CHI08LA158","ACC","68323","2008-06-06T15:14:00Z","Alhambra","Illinois","United States",,"N241DM","0001","false","Aviation","DirectorBrief","2009-07-28T04:00:00Z",,"Fatal","1","0","0","1","0","The pilot's decision to continue the flight into an area of known thunderstorm activity and the in-flight structural failure of the airplane.","Environmental issues - Conditions/weather/phenomena - Convective weather - Thunderstorm - Decision related to condition, Aircraft - Aircraft structures - Wing structure - (general) - Failure, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Convective weather - Thunderstorm - Effect on operation",,"38.918056","-89.655555000000007","Maggs","Lancair 4P","AIR",,,"true","1",,,"PERS","091","Substantial","IMC",,"Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68323/pdf"
"ANC08CA073","ACC","68447","2008-06-06T14:15:00Z","Norfork","Virginia","United States",,"N902LG","0066","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"Minor","0","0","1","0","1","The tractor tug driver's failure to maintain clearance with the parked airplane.","Environmental issues - Physical environment - Object/animal/substance - Ground vehicle - Not specified, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Ground crew",,"36.894443000000003","-76.20111","Cessna","510","AIR","ORF","Norfork International Airport","false","2","TF",,"PERS","091","Substantial","VMC","Alejandro Herrera","Standing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68447/pdf"
"LAX08CA165","ACC","68188","2008-06-06T11:30:00Z","Byron","California","United States",,"N73403","17267432","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","The flight instructor's inadequate compensation for the wind conditions, and his inadequate supervision of the student pilot. Factors contributing to the accident were a sudden wind shift and wind gusts.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Sudden wind shift - Contributed to outcome, Personnel issues - Psychological - Attention/monitoring - Monitoring other person - Instructor/check pilot",,"37.823332999999998","-121.62222199999999","Cessna","172M","AIR","KC83","Byron Airport","false","1","REC",,"INST","091","Substantial","VMC","Alex Al-Abed","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68188/pdf"
"MIA08CA113","ACC","68175","2008-06-06T07:05:00Z","Okeechobee","Florida","United States",,"N6173L","152-84369","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","The student pilot's improper recovery from a bounced landing.","Personnel issues - Action/decision - Action - Incorrect action performance - Student/instructed pilot",,"27.276388000000001","-80.850279999999998","Cessna","152","AIR","KOBE","Okeechobee","false","1","REC",,"INST","091","Substantial","VMC","Regional Airline Academy Inc","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68175/pdf"
"CHI08LA153","ACC","69028","2008-06-05T20:30:00Z","DANVILLE","Pennsylvania","United States",,"N6366","JAESC0143","false","Aviation","DirectorBrief","2010-08-12T04:00:00Z","2010-06-11T15:44:00Z",,"0","0","0","0","0","The student pilot's loss of control during takeoff.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",,"40.959727999999998","-76.609313","JUST AIRCRAFT","HIGHLANDER","AIR","8N8","DANVILLE AIRPORT","false","1",,,"PERS","091","Substantial","VMC","MARQUETTE CHRISTOPHER A","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=69028","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/69028/pdf"
"LAX08CA164","ACC","68179","2008-06-05T19:05:00Z","Santa Rosa","California","United States",,"N6494E","46594","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"Minor","0","0","1","1","0","The pilot's improper in-flight decision making and inadequate fuel consumption calculations that resulted in fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - (general) - Not specified",,"38.505279000000002","-122.807777","Cessna","172","AIR","KSTS","Sonoma County Airport","false","1","REC",,"PERS","091","Substantial","VMC","Barry Sanford","Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68179/pdf"
"MIA08CA112","ACC","68173","2008-06-05T19:00:00Z","Roseboro","North Carolina","United States",,"N300PB","0553","false","Aviation","DirectorBrief","2008-08-28T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to maintain directional control of the airplane during takeoff roll.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"34.906387000000002","-78.573059000000001","Cirrus Design Corp.","SR22","AIR","NONE","Private Airstrip","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68173/pdf"
"CHI08IA152","INC","68174","2008-06-05T13:00:00Z","Chicago","Illinois","United States",,"N612KB","000026","true","Aviation","DirectorBrief","2009-05-12T04:00:00Z","2009-03-30T14:05:00Z","None","0","0","0","0","0","The airplane manufacturer's inadequate software design requirements of the engine's full authority digital electronic controls (FADEC) fault logic that resulted in a simultaneous unrecoverable loss of thrust control on both engines when the FADEC's input data values exceeded specified ranges during the approach.  Contributing to the incident was the Federal Aviation Administration's failure to recognize and correct this condition during the certification of the airplane.","Aircraft - Aircraft power plant - Engine fuel and control - Fuel control electronic - Malfunction, Aircraft - Aircraft power plant - Engine fuel and control - Fuel control electronic - Design, Organizational issues - Development - Design - Equipment design - Manufacturer, Organizational issues - Development - Selection/certification/testing - Equip certification/testing - FAA/Regulator",,"41.785831000000002","-87.752502000000007","Eclipse Aviation Corporation","EA500","AIR","MDW","Chicago Midway International","false","2","TF",,"BUS","091","None","VMC","Kiernan Companies LLC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=68174","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68174/pdf"
"DEN08FA100","ACC","68176","2008-06-05T09:04:00Z","Gothenburg","Nebraska","United States",,"N12XT","1208","false","Aviation","DirectorBrief","2008-12-28T05:00:00Z",,"Fatal","1","0","0","1","0","The pilot's failure to maintain aircraft control after encountering instrument meteorological conditions.  Contributing to the accident were the pilot's recent usage of Marihuana, his impaired judgement and decision making, and the low visibility weather conditions.","Personnel issues - Physical - Impairment/incapacitation - Illicit drug - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Environmental issues - Physical environment - Terrain - (general) - Not specified",,"41.134998000000003","-100.153335","Extra Flugzeugbau","EA 300/L","AIR","LBF","North Platte Municipal Airpor","false","1","REC",,"PERS","091","Destroyed","IMC",,"Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68176/pdf"
"NYC08IA206","INC","68182","2008-06-05T08:40:00Z","Sanford","Florida","United States",,"N475DA","1800","false","Aviation","DirectorBrief","2009-03-23T04:00:00Z",,"None","0","0","0","0","0","A failure of the nose landing gear strut weldment.","Aircraft - Aircraft systems - Landing gear system - Nose/tail gear strut/axle - Failure",,"28.776665999999999","-81.235275000000001","Cirrus","SR20","AIR","SFB","Orlando Sanford Int. Airport","false","1","REC",,"INST","091","Minor","VMC","Delta Connection Academy, Inc.","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68182/pdf"
"MIA08FA114","ACC","68180","2008-06-05T07:07:00Z","Jackson","Mississippi","United States",,"N3106W","TH-408","false","Aviation","DirectorBrief","2009-06-11T04:00:00Z","2009-03-02T13:53:00Z","None","0","0","0","0","0","An outboard left wing explosion during takeoff due to the improper fuel cell installation and inadequate subsequent inspections by maintenance personnel.","Aircraft - Aircraft handling/service - Maintenance/inspections - Scheduled maint checks - Inadequate inspection, Personnel issues - Task performance - Maintenance - Installation - Maintenance personnel, Aircraft - Aircraft systems - Fuel system - Fuel storage - Incorrect service/maintenance",,"32.333888999999999","-90.220000999999996","BEECH","BE-58","AIR","HKS","Hawkins Field","false","2","REC",,"POSI","091","Substantial","VMC","Jim Hankins Air Service, Inc.","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=68180","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68180/pdf"
"ANC08CA071","ACC","68298","2008-06-04T22:20:00Z","Anchorage","Alaska","United States",,"N9752B","172RG1012","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","The pilot's inadequate recovery from a bounced landing. Contributing to the accident was a crosswind.","Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Contributed to outcome, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot",,"61.202219999999997","-149.83528100000001","Cessna","172RG","AIR","MRI","MERRILL FIELD","false","1","REC",,"INST","091","Substantial","VMC","University of Alaska - Anchorage","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68298/pdf"
"LAX08CA163","ACC","68178","2008-06-04T12:45:00Z","Bremerton","Washington","United States",,"N52807","17274611","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","The student pilot's inadequate recovery from a bounced landing.","Personnel issues - Action/decision - Action - Incorrect action performance - Student/instructed pilot",,"47.487220000000001","-122.758888","Cessna","172P","AIR","KPWT","Bremerton National Airport","false","1","REC",,"INST","091","Substantial","VMC","Wings Aloft, Inc.","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68178/pdf"
